CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C11630,173,1,19.5,2,2,2,6,Lost
C11631,170,1,5.95,2,2,1,5,Lost
C11632,270,2,183.70000000000002,1,4,4,9,Cant Lose Them
C11633,24,1,26.0,3,2,2,7,Potential Loyalists
C11634,190,1,20.45,2,2,2,6,Lost
C11635,71,1,3.25,2,2,1,5,Lost
C11636,89,1,6.5,2,2,1,5,Lost
C11637,348,1,3.25,1,2,1,4,Lost
C11638,348,1,6.5,1,2,1,4,Lost
C11639,190,1,19.5,2,2,2,6,Lost
C11640,1,1,6.5,4,2,1,7,New Customers
C11641,128,1,83.9,2,2,3,7,Lost
C11642,19,4,219.6,4,4,4,12,Champions
C11643,369,1,3.25,1,2,1,4,Lost
C11644,32,1,4.2,3,2,1,6,Potential Loyalists
C11645,6,1,71.7,4,2,3,9,New Customers
C11646,18,1,39.0,4,2,3,9,New Customers
C11647,321,1,13.0,1,2,2,5,Lost
C11648,4,10,768.8,4,4,4,12,Champions
C11649,7,1,104.0,4,2,3,9,New Customers
C11650,75,1,25.9,2,2,2,6,Lost
C11651,254,1,26.0,1,2,2,5,Lost
C11652,97,1,9.75,2,2,1,5,Lost
C11653,344,1,13.0,1,2,2,5,Lost
C11654,202,1,4.2,2,2,1,5,Lost
C11655,135,1,16.25,2,2,2,6,Lost
C11656,70,1,9.75,2,2,1,5,Lost
C11657,15,2,591.5,4,4,4,12,Champions
C11658,266,1,3.25,1,2,1,4,Lost
C11659,267,1,9.95,1,2,2,5,Lost
C11660,34,1,3.25,3,2,1,6,Potential Loyalists
C11661,243,1,39.0,1,2,3,6,Lost
C11662,358,1,26.0,1,2,2,5,Lost
C11663,20,3,145.5,3,4,4,11,Loyal Customers
C11664,90,1,26.0,2,2,2,6,Lost
C11665,27,2,29.05,3,4,2,9,Loyal Customers
C11666,280,1,9.75,1,2,1,4,Lost
C11667,181,1,166.8,2,2,4,8,Lost
C11669,55,1,17.700000000000003,3,2,2,7,Potential Loyalists
C11670,121,1,9.75,2,2,1,5,Lost
C11671,142,1,19.5,2,2,2,6,Lost
C11672,46,1,6.5,3,2,1,6,Potential Loyalists
C11673,80,4,79.05,2,4,3,9,At Risk
C11674,48,3,165.55,3,4,4,11,Loyal Customers
C11675,23,2,52.25,3,4,3,10,Loyal Customers
C11676,36,1,2.95,3,2,1,6,Potential Loyalists
C11678,21,1,27.95,3,2,2,7,Potential Loyalists
C11679,52,1,87.65,3,2,3,8,Potential Loyalists
C11680,38,1,14.95,3,2,2,7,Potential Loyalists
C11681,263,1,75.60000000000001,1,2,3,6,Lost
C11682,24,4,129.3,3,4,4,11,Loyal Customers
C11683,5,2,38.5,4,4,3,11,Loyal Customers
C11684,136,1,19.5,2,2,2,6,Lost
C11685,368,1,9.75,1,2,1,4,Lost
C11686,201,1,92.85,2,2,3,7,Lost
C11687,69,1,13.0,2,2,2,6,Lost
C11688,56,2,264.4,3,4,4,11,Loyal Customers
C11689,2,1,54.15,4,2,3,9,New Customers
C11690,203,1,5.95,2,2,1,5,Lost
C11691,283,1,78.0,1,2,3,6,Lost
C11692,57,1,9.899999999999999,3,2,2,7,Potential Loyalists
C11693,241,1,6.5,1,2,1,4,Lost
C11694,6,1,3.25,4,2,1,7,New Customers
C11695,350,1,15.0,1,2,2,5,Lost
C11696,15,3,308.7,4,4,4,12,Champions
C11697,133,1,9.75,2,2,1,5,Lost
C11698,142,1,32.5,2,2,3,7,Lost
C11699,352,1,2.95,1,2,1,4,Lost
C11700,44,1,12.600000000000001,3,2,2,7,Potential Loyalists
C11701,11,3,389.6,4,4,4,12,Champions
C11702,107,2,156.0,2,4,4,10,At Risk
C11703,8,2,314.85,4,4,4,12,Champions
C11704,30,1,233.9,3,2,4,9,Potential Loyalists
C11705,4,10,643.25,4,4,4,12,Champions
C11706,4,4,275.55,4,4,4,12,Champions
C11707,28,1,13.0,3,2,2,7,Potential Loyalists
C11708,15,2,125.05,4,4,4,12,Champions
C11709,233,1,39.5,1,2,3,6,Lost
C11710,21,4,412.8,3,4,4,11,Loyal Customers
C11711,1,3,117.0,4,4,4,12,Champions
C11712,6,1,19.5,4,2,2,8,New Customers
C11713,229,1,6.5,1,2,1,4,Lost
C11714,342,1,3.25,1,2,1,4,Lost
C11715,25,1,162.5,3,2,4,9,Potential Loyalists
C11716,3,1,3.25,4,2,1,7,New Customers
C11717,196,1,40.9,2,2,3,7,Lost
C11718,2,1,34.45,4,2,3,9,New Customers
C11719,369,1,16.25,1,2,2,5,Lost
C11720,317,1,13.0,1,2,2,5,Lost
C11721,200,2,13.0,2,4,2,8,At Risk
C11722,148,1,3.25,2,2,1,5,Lost
C11723,59,2,15.15,3,4,2,9,Loyal Customers
C11724,293,1,13.0,1,2,2,5,Lost
C11725,201,1,1.25,2,2,1,5,Lost
C11726,4,23,2338.85,4,4,4,12,Champions
C11727,46,2,26.0,3,4,2,9,Loyal Customers
C11728,62,1,338.65,3,2,4,9,Potential Loyalists
C11729,13,1,85.0,4,2,3,9,New Customers
C11730,30,1,20.5,3,2,2,7,Potential Loyalists
C11731,4,1,9.5,4,2,1,7,New Customers
C11732,192,1,3.25,2,2,1,5,Lost
C11733,282,1,236.5,1,2,4,7,Lost
C11734,213,1,13.0,1,2,2,5,Lost
C11735,83,1,4.2,2,2,1,5,Lost
C11736,21,2,142.0,3,4,4,11,Loyal Customers
C11737,80,1,73.05,2,2,3,7,Lost
C11738,205,1,38.3,2,2,3,7,Lost
C11739,80,1,3.25,2,2,1,5,Lost
C11740,83,1,23.6,2,2,2,6,Lost
C11741,76,1,3.25,2,2,1,5,Lost
C11742,278,1,9.75,1,2,1,4,Lost
C11743,280,1,32.5,1,2,3,6,Lost
C11744,340,1,3.25,1,2,1,4,Lost
C11745,1,20,1559.7,4,4,4,12,Champions
C11746,30,1,19.5,3,2,2,7,Potential Loyalists
C11747,266,1,9.45,1,2,1,4,Lost
C11748,15,1,6.5,4,2,1,7,New Customers
C11749,132,1,53.45,2,2,3,7,Lost
C11750,30,1,6.5,3,2,1,6,Potential Loyalists
C11751,96,1,5.9,2,2,1,5,Lost
C11752,14,2,134.95,4,4,4,12,Champions
C11753,92,1,75.7,2,2,3,7,Lost
C11754,8,9,1009.85,4,4,4,12,Champions
C11755,169,1,42.2,2,2,3,7,Lost
C11756,1,9,1513.15,4,4,4,12,Champions
C11757,14,1,39.0,4,2,3,9,New Customers
C11758,1,21,2544.1,4,4,4,12,Champions
C11759,38,1,84.5,3,2,3,8,Potential Loyalists
C11760,186,1,6.5,2,2,1,5,Lost
C11761,153,1,9.75,2,2,1,5,Lost
C11762,29,1,65.0,3,2,3,8,Potential Loyalists
C11763,205,1,6.5,2,2,1,5,Lost
C11764,220,1,13.0,1,2,2,5,Lost
C11765,374,1,25.5,1,2,2,5,Lost
C11766,370,1,6.5,1,2,1,4,Lost
C11767,3,3,168.10000000000002,4,4,4,12,Champions
C11769,349,1,13.0,1,2,2,5,Lost
C11770,336,1,212.4,1,2,4,7,Lost
C11771,371,1,13.0,1,2,2,5,Lost
C11772,177,1,5.9,2,2,1,5,Lost
C11773,174,1,6.5,2,2,1,5,Lost
C11774,40,6,738.7,3,4,4,11,Loyal Customers
C11775,66,1,3.25,3,2,1,6,Potential Loyalists
C11776,35,1,16.25,3,2,2,7,Potential Loyalists
C11777,313,2,30.85,1,4,3,8,Cant Lose Them
C11778,31,1,13.0,3,2,2,7,Potential Loyalists
C11779,33,1,6.2,3,2,1,6,Potential Loyalists
C11780,12,4,373.75,4,4,4,12,Champions
C11781,3,7,461.90000000000003,4,4,4,12,Champions
C11782,15,2,122.0,4,4,4,12,Champions
C11783,355,1,13.0,1,2,2,5,Lost
C11784,38,1,104.0,3,2,3,8,Potential Loyalists
C11785,65,1,2.95,3,2,1,6,Potential Loyalists
C11786,12,3,277.0,4,4,4,12,Champions
C11787,79,1,89.69999999999999,2,2,3,7,Lost
C11788,1,6,225.1,4,4,4,12,Champions
C11789,32,1,16.25,3,2,2,7,Potential Loyalists
C11790,50,1,6.5,3,2,1,6,Potential Loyalists
C11791,234,1,1.25,1,2,1,4,Lost
C11793,187,2,13.75,2,4,2,8,At Risk
C11794,86,1,13.0,2,2,2,6,Lost
C11795,228,1,6.5,1,2,1,4,Lost
C11796,85,1,32.5,2,2,3,7,Lost
C11797,26,5,347.2,3,4,4,11,Loyal Customers
C11798,50,2,96.95,3,4,3,10,Loyal Customers
C11799,102,1,6.5,2,2,1,5,Lost
C11800,125,1,3.25,2,2,1,5,Lost
C11801,36,5,238.35,3,4,4,11,Loyal Customers
C11802,5,1,6.5,4,2,1,7,New Customers
C11803,86,1,351.0,2,2,4,8,Lost
C11804,28,3,140.5,3,4,4,11,Loyal Customers
C11805,27,1,9.75,3,2,1,6,Potential Loyalists
C11806,18,1,415.35,4,2,4,10,New Customers
C11807,16,1,49.1,4,2,3,9,New Customers
C11808,45,1,3.25,3,2,1,6,Potential Loyalists
C11809,111,1,19.5,2,2,2,6,Lost
C11810,29,5,229.05,3,4,4,11,Loyal Customers
C11811,16,2,7.95,4,4,1,9,Loyal Customers
C11812,50,3,58.5,3,4,3,10,Loyal Customers
C11813,82,1,16.25,2,2,2,6,Lost
C11814,3,27,2745.3,4,4,4,12,Champions
C11815,37,1,26.0,3,2,2,7,Potential Loyalists
C11816,19,15,1025.7,4,4,4,12,Champions
C11817,74,1,5.9,2,2,1,5,Lost
C11818,6,21,2155.5,4,4,4,12,Champions
C11819,156,1,9.75,2,2,1,5,Lost
C11820,44,1,6.5,3,2,1,6,Potential Loyalists
C11821,289,1,212.4,1,2,4,7,Lost
C11822,52,3,65.65,3,4,3,10,Loyal Customers
C11823,90,1,78.0,2,2,3,7,Lost
C11824,30,1,26.0,3,2,2,7,Potential Loyalists
C11825,33,2,179.0,3,4,4,11,Loyal Customers
C11826,73,2,42.25,2,4,3,9,At Risk
C11827,20,3,56.65,3,4,3,10,Loyal Customers
C11828,259,1,29.9,1,2,3,6,Lost
C11829,84,1,13.5,2,2,2,6,Lost
C11830,289,1,12.25,1,2,2,5,Lost
C11831,32,1,73.6,3,2,3,8,Potential Loyalists
C11832,356,1,9.75,1,2,1,4,Lost
C11833,175,1,6.5,2,2,1,5,Lost
C11834,39,1,2.1,3,2,1,6,Potential Loyalists
C11835,351,2,84.5,1,4,3,8,Cant Lose Them
C11836,45,1,3.25,3,2,1,6,Potential Loyalists
C11837,38,2,26.0,3,4,2,9,Loyal Customers
C11838,296,1,6.5,1,2,1,4,Lost
C11839,31,1,77.35,3,2,3,8,Potential Loyalists
C11840,102,1,101.65,2,2,3,7,Lost
C11841,74,1,13.0,2,2,2,6,Lost
C11842,4,11,925.4499999999999,4,4,4,12,Champions
C11843,226,1,7.950000000000001,1,2,1,4,Lost
C11844,345,1,6.5,1,2,1,4,Lost
C11845,314,1,3.25,1,2,1,4,Lost
C11846,178,1,29.25,2,2,2,6,Lost
C11847,207,1,2.1,1,2,1,4,Lost
C11848,365,1,3.25,1,2,1,4,Lost
C11849,132,1,6.5,2,2,1,5,Lost
C11850,348,1,6.5,1,2,1,4,Lost
C11851,249,1,25.200000000000003,1,2,2,5,Lost
C11852,193,1,16.25,2,2,2,6,Lost
C11853,174,1,6.300000000000001,2,2,1,5,Lost
C11854,230,1,253.5,1,2,4,7,Lost
C11855,120,2,91.0,2,4,3,9,At Risk
C11856,281,1,3.25,1,2,1,4,Lost
C11857,276,1,2.95,1,2,1,4,Lost
C11858,9,2,25.8,4,4,2,10,Loyal Customers
C11859,364,1,117.0,1,2,4,7,Lost
C11860,2,4,152.45,4,4,4,12,Champions
C11861,43,2,47.85,3,4,3,10,Loyal Customers
C11862,143,1,9.75,2,2,1,5,Lost
C11863,42,2,922.35,3,4,4,11,Loyal Customers
C11864,63,1,3.25,3,2,1,6,Potential Loyalists
C11865,197,1,16.8,2,2,2,6,Lost
C11866,42,1,11.8,3,2,2,7,Potential Loyalists
C11867,127,1,3.25,2,2,1,5,Lost
C11868,77,1,9.75,2,2,1,5,Lost
C11869,341,1,6.5,1,2,1,4,Lost
C11870,233,1,3.25,1,2,1,4,Lost
C11871,213,1,14.75,1,2,2,5,Lost
C11872,143,1,6.5,2,2,1,5,Lost
C11873,97,2,71.5,2,4,3,9,At Risk
C11874,8,2,52.0,4,4,3,11,Loyal Customers
C11875,287,1,89.35,1,2,3,6,Lost
C11876,243,1,23.6,1,2,2,5,Lost
C11877,112,1,39.0,2,2,3,7,Lost
C11878,9,1,224.9,4,2,4,10,New Customers
C11879,38,1,16.25,3,2,2,7,Potential Loyalists
C11880,155,1,2.1,2,2,1,5,Lost
C11881,137,1,6.5,2,2,1,5,Lost
C11882,350,1,5.9,1,2,1,4,Lost
C11883,316,1,3.25,1,2,1,4,Lost
C11884,45,4,233.15,3,4,4,11,Loyal Customers
C11885,313,1,26.0,1,2,2,5,Lost
C11886,21,1,3.25,3,2,1,6,Potential Loyalists
C11887,19,2,28.95,4,4,2,10,Loyal Customers
C11888,2,8,679.7,4,4,4,12,Champions
C11889,3,21,2345.1,4,4,4,12,Champions
C11890,52,1,47.25,3,2,3,8,Potential Loyalists
C11891,330,1,6.5,1,2,1,4,Lost
C11892,23,1,16.25,3,2,2,7,Potential Loyalists
C11893,208,1,11.45,1,2,2,5,Lost
C11894,206,1,50.550000000000004,1,2,3,6,Lost
C11895,363,1,9.75,1,2,1,4,Lost
C11896,24,6,405.25,3,4,4,11,Loyal Customers
C11897,64,1,3.25,3,2,1,6,Potential Loyalists
C11898,30,1,13.0,3,2,2,7,Potential Loyalists
C11899,248,1,2.95,1,2,1,4,Lost
C11900,343,1,3.25,1,2,1,4,Lost
C11901,26,1,190.6,3,2,4,9,Potential Loyalists
C11902,283,1,6.5,1,2,1,4,Lost
C11903,36,1,117.0,3,2,4,9,Potential Loyalists
C11904,147,1,3.25,2,2,1,5,Lost
C11905,3,1,348.8,4,2,4,10,New Customers
C11906,147,1,107.25,2,2,3,7,Lost
C11907,49,2,57.7,3,4,3,10,Loyal Customers
C11908,286,1,6.5,1,2,1,4,Lost
C11909,212,1,2.95,1,2,1,4,Lost
C11910,11,3,253.35000000000002,4,4,4,12,Champions
C11911,168,2,72.55,2,4,3,9,At Risk
C11912,363,1,13.0,1,2,2,5,Lost
C11913,30,1,26.0,3,2,2,7,Potential Loyalists
C11914,104,1,152.75,2,2,4,8,Lost
C11915,6,5,675.85,4,4,4,12,Champions
C11916,172,1,27.6,2,2,2,6,Lost
C11917,2,6,346.95,4,4,4,12,Champions
C11918,56,1,39.0,3,2,3,8,Potential Loyalists
C11919,285,1,3.25,1,2,1,4,Lost
C11920,7,1,87.75,4,2,3,9,New Customers
C11921,17,3,788.2,4,4,4,12,Champions
C11922,147,1,13.0,2,2,2,6,Lost
C11923,43,2,35.75,3,4,3,10,Loyal Customers
C11924,369,1,8.5,1,2,1,4,Lost
C11925,66,1,21.4,3,2,2,7,Potential Loyalists
C11926,152,1,16.25,2,2,2,6,Lost
C11927,311,1,16.25,1,2,2,5,Lost
C11928,179,1,27.35,2,2,2,6,Lost
C11929,16,9,851.7,4,4,4,12,Champions
C11930,99,1,48.9,2,2,3,7,Lost
C11931,17,9,1010.75,4,4,4,12,Champions
C11932,371,1,74.75,1,2,3,6,Lost
C11933,354,1,9.75,1,2,1,4,Lost
C11934,28,2,56.45,3,4,3,10,Loyal Customers
C11935,93,1,9.75,2,2,1,5,Lost
C11936,58,1,6.5,3,2,1,6,Potential Loyalists
C11937,71,1,9.75,2,2,1,5,Lost
C11938,1,21,1873.55,4,4,4,12,Champions
C11939,202,1,6.5,2,2,1,5,Lost
C11940,76,1,3.25,2,2,1,5,Lost
C11941,251,1,13.0,1,2,2,5,Lost
C11942,112,1,6.5,2,2,1,5,Lost
C11943,189,1,29.25,2,2,2,6,Lost
C11944,55,1,24.65,3,2,2,7,Potential Loyalists
C11945,18,6,1019.8499999999999,4,4,4,12,Champions
C11946,47,1,3.25,3,2,1,6,Potential Loyalists
C11947,78,1,8.6,2,2,1,5,Lost
C11948,44,1,32.5,3,2,3,8,Potential Loyalists
C11949,197,1,26.0,2,2,2,6,Lost
C11950,279,1,32.5,1,2,3,6,Lost
C11951,131,1,2.1,2,2,1,5,Lost
C11952,242,1,9.75,1,2,1,4,Lost
C11953,154,1,13.0,2,2,2,6,Lost
C11954,17,2,35.55,4,4,3,11,Loyal Customers
C11955,36,1,89.69999999999999,3,2,3,8,Potential Loyalists
C11956,270,1,30.0,1,2,3,6,Lost
C11957,186,1,9.75,2,2,1,5,Lost
C11958,266,1,26.0,1,2,2,5,Lost
C11959,349,1,13.9,1,2,2,5,Lost
C11960,343,1,3.25,1,2,1,4,Lost
C11961,119,1,83.4,2,2,3,7,Lost
C11962,341,1,3.25,1,2,1,4,Lost
C11963,244,1,16.25,1,2,2,5,Lost
C11964,7,1,9.45,4,2,1,7,New Customers
C11965,1,1,80.1,4,2,3,9,New Customers
C11966,177,1,16.25,2,2,2,6,Lost
C11967,60,1,3.25,3,2,1,6,Potential Loyalists
C11969,46,2,22.35,3,4,2,9,Loyal Customers
C11971,74,1,81.85,2,2,3,7,Lost
C11972,45,3,45.5,3,4,3,10,Loyal Customers
C11974,153,1,2.95,2,2,1,5,Lost
C11975,14,3,74.35,4,4,3,11,Loyal Customers
C11976,133,1,26.0,2,2,2,6,Lost
C11977,68,1,3.25,3,2,1,6,Potential Loyalists
C11979,342,1,312.0,1,2,4,7,Lost
C11980,206,1,10.5,1,2,2,5,Lost
C11981,26,8,448.85,3,4,4,11,Loyal Customers
C11982,37,1,259.85,3,2,4,9,Potential Loyalists
C11983,59,1,172.2,3,2,4,9,Potential Loyalists
C11984,179,1,2.1,2,2,1,5,Lost
C11985,198,1,19.5,2,2,2,6,Lost
C11986,66,1,2.1,3,2,1,6,Potential Loyalists
C11987,230,1,9.75,1,2,1,4,Lost
C11988,350,1,11.8,1,2,2,5,Lost
C11989,293,1,312.0,1,2,4,7,Lost
C11990,336,1,13.0,1,2,2,5,Lost
C11991,349,1,3.25,1,2,1,4,Lost
C11992,125,2,15.05,2,4,2,8,At Risk
C11993,184,1,9.75,2,2,1,5,Lost
C11994,5,2,19.15,4,4,2,10,Loyal Customers
C11995,6,19,1969.0,4,4,4,12,Champions
C11996,361,1,13.0,1,2,2,5,Lost
C11997,266,1,9.75,1,2,1,4,Lost
C11998,73,2,15.850000000000001,2,4,2,8,At Risk
C11999,60,1,16.25,3,2,2,7,Potential Loyalists
C12000,25,4,36.7,3,4,3,10,Loyal Customers
C12001,352,1,156.0,1,2,4,7,Lost
C12002,1,25,2590.15,4,4,4,12,Champions
C12003,117,2,13.0,2,4,2,8,At Risk
C12004,366,1,12.5,1,2,2,5,Lost
C12005,1,15,1259.3,4,4,4,12,Champions
C12006,3,3,518.7,4,4,4,12,Champions
C12007,3,1,16.25,4,2,2,8,New Customers
C12008,89,4,125.0,2,4,4,10,At Risk
C12009,352,1,390.0,1,2,4,7,Lost
C12010,41,2,38.15,3,4,3,10,Loyal Customers
C12011,11,1,21.55,4,2,2,8,New Customers
C12012,344,1,26.0,1,2,2,5,Lost
C12013,174,1,30.0,2,2,3,7,Lost
C12014,24,1,26.0,3,2,2,7,Potential Loyalists
C12015,38,1,1.65,3,2,1,6,Potential Loyalists
C12016,9,1,211.89999999999998,4,2,4,10,New Customers
C12017,262,1,13.0,1,2,2,5,Lost
C12018,286,1,12.600000000000001,1,2,2,5,Lost
C12019,363,1,3.25,1,2,1,4,Lost
C12020,199,1,142.8,2,2,4,8,Lost
C12021,102,1,13.0,2,2,2,6,Lost
C12022,100,1,9.2,2,2,1,5,Lost
C12023,5,2,11.85,4,4,2,10,Loyal Customers
C12024,214,1,6.5,1,2,1,4,Lost
C12025,5,10,418.35,4,4,4,12,Champions
C12026,140,1,234.0,2,2,4,8,Lost
C12027,47,1,6.5,3,2,1,6,Potential Loyalists
C12028,20,1,6.5,3,2,1,6,Potential Loyalists
C12029,152,1,3.25,2,2,1,5,Lost
C12030,4,12,604.85,4,4,4,12,Champions
C12031,184,2,52.0,2,4,3,9,At Risk
C12032,371,1,13.0,1,2,2,5,Lost
C12033,14,3,188.9,4,4,4,12,Champions
C12034,348,1,78.0,1,2,3,6,Lost
C12035,336,1,3.25,1,2,1,4,Lost
C12036,78,1,3.25,2,2,1,5,Lost
C12037,19,1,29.25,4,2,2,8,New Customers
C12038,14,1,52.5,4,2,3,9,New Customers
C12039,48,2,22.75,3,4,2,9,Loyal Customers
C12040,90,1,13.0,2,2,2,6,Lost
C12041,363,1,3.25,1,2,1,4,Lost
C12042,5,16,1312.75,4,4,4,12,Champions
C12043,50,3,447.90000000000003,3,4,4,11,Loyal Customers
C12044,196,1,19.5,2,2,2,6,Lost
C12045,230,1,5.9,1,2,1,4,Lost
C12046,35,1,9.75,3,2,1,6,Potential Loyalists
C12047,53,1,4.2,3,2,1,6,Potential Loyalists
C12048,183,1,3.25,2,2,1,5,Lost
C12049,197,1,16.25,2,2,2,6,Lost
C12050,3,3,83.3,4,4,3,11,Loyal Customers
C12051,24,6,124.95,3,4,4,11,Loyal Customers
C12052,283,1,6.5,1,2,1,4,Lost
C12053,334,1,7.5,1,2,1,4,Lost
C12054,151,1,3.25,2,2,1,5,Lost
C12055,23,1,39.6,3,2,3,8,Potential Loyalists
C12057,99,1,162.5,2,2,4,8,Lost
C12058,355,2,42.2,1,4,3,8,Cant Lose Them
C12059,26,1,6.5,3,2,1,6,Potential Loyalists
C12060,11,3,178.75,4,4,4,12,Champions
C12061,17,3,761.05,4,4,4,12,Champions
C12062,1,3,477.3,4,4,4,12,Champions
C12063,37,3,22.75,3,4,2,9,Loyal Customers
C12064,6,7,877.95,4,4,4,12,Champions
C12065,22,2,42.25,3,4,3,10,Loyal Customers
C12066,4,6,383.4,4,4,4,12,Champions
C12067,7,1,28.85,4,2,2,8,New Customers
C12068,12,4,539.5,4,4,4,12,Champions
C12069,367,1,390.0,1,2,4,7,Lost
C12070,224,1,117.0,1,2,4,7,Lost
C12071,7,3,619.35,4,4,4,12,Champions
C12072,114,1,26.0,2,2,2,6,Lost
C12073,25,1,32.5,3,2,3,8,Potential Loyalists
C12074,28,1,9.75,3,2,1,6,Potential Loyalists
C12075,71,1,9.75,2,2,1,5,Lost
C12076,94,1,4.2,2,2,1,5,Lost
C12077,3,11,1959.05,4,4,4,12,Champions
C12078,15,1,129.75,4,2,4,10,New Customers
C12079,349,1,35.400000000000006,1,2,3,6,Lost
C12080,56,2,5.35,3,4,1,8,Loyal Customers
C12081,110,1,3.25,2,2,1,5,Lost
C12082,3,1,6.5,4,2,1,7,New Customers
C12083,21,1,4.25,3,2,1,6,Potential Loyalists
C12084,353,1,13.9,1,2,2,5,Lost
C12085,139,1,16.25,2,2,2,6,Lost
C12086,2,1,519.75,4,2,4,10,New Customers
C12087,372,1,8.850000000000001,1,2,1,4,Lost
C12088,83,2,33.25,2,4,3,9,At Risk
C12089,156,1,45.45,2,2,3,7,Lost
C12090,98,1,143.0,2,2,4,8,Lost
C12091,8,1,162.25,4,2,4,10,New Customers
C12092,259,1,2.95,1,2,1,4,Lost
C12093,368,1,6.5,1,2,1,4,Lost
C12095,50,1,16.25,3,2,2,7,Potential Loyalists
C12096,1,2,279.7,4,4,4,12,Champions
C12097,248,1,7.95,1,2,1,4,Lost
C12098,37,1,2.5,3,2,1,6,Potential Loyalists
C12099,368,1,13.0,1,2,2,5,Lost
C12100,62,2,52.85,3,4,3,10,Loyal Customers
C12101,216,1,32.5,1,2,3,6,Lost
C12102,79,1,36.3,2,2,3,7,Lost
C12103,32,2,13.0,3,4,2,9,Loyal Customers
C12104,2,6,673.45,4,4,4,12,Champions
C12105,78,1,212.4,2,2,4,8,Lost
C12106,30,2,134.9,3,4,4,11,Loyal Customers
C12107,18,4,27.75,4,4,2,10,Loyal Customers
C12108,138,1,2.95,2,2,1,5,Lost
C12109,301,1,6.5,1,2,1,4,Lost
C12110,347,1,5.95,1,2,1,4,Lost
C12111,79,1,282.15,2,2,4,8,Lost
C12112,51,1,164.4,3,2,4,9,Potential Loyalists
C12113,4,1,162.75,4,2,4,10,New Customers
C12114,18,1,9.75,4,2,1,7,New Customers
C12115,128,2,35.75,2,4,3,9,At Risk
C12116,183,1,6.5,2,2,1,5,Lost
C12117,12,1,34.55,4,2,3,9,New Customers
C12118,373,1,6.5,1,2,1,4,Lost
C12119,27,1,46.25,3,2,3,8,Potential Loyalists
C12120,284,1,47.6,1,2,3,6,Lost
C12121,75,1,6.5,2,2,1,5,Lost
C12122,27,2,118.05,3,4,4,11,Loyal Customers
C12123,251,1,6.5,1,2,1,4,Lost
C12124,333,1,3.25,1,2,1,4,Lost
C12125,4,5,223.35,4,4,4,12,Champions
C12126,220,1,2.5,1,2,1,4,Lost
C12127,3,4,173.85,4,4,4,12,Champions
C12128,21,1,32.5,3,2,3,8,Potential Loyalists
C12129,142,1,9.75,2,2,1,5,Lost
C12130,34,2,87.2,3,4,3,10,Loyal Customers
C12131,32,3,117.0,3,4,4,11,Loyal Customers
C12132,155,1,3.25,2,2,1,5,Lost
C12133,58,1,9.75,3,2,1,6,Potential Loyalists
C12134,26,2,75.6,3,4,3,10,Loyal Customers
C12135,13,7,300.3,4,4,4,12,Champions
C12136,100,1,6.300000000000001,2,2,1,5,Lost
C12137,185,1,321.75,2,2,4,8,Lost
C12138,4,8,402.85,4,4,4,12,Champions
C12139,72,1,99.75,2,2,3,7,Lost
C12140,346,1,26.0,1,2,2,5,Lost
C12141,356,1,156.0,1,2,4,7,Lost
C12142,283,1,13.0,1,2,2,5,Lost
C12143,335,2,64.35,1,4,3,8,Cant Lose Them
C12144,11,2,54.45,4,4,3,11,Loyal Customers
C12145,49,1,23.8,3,2,2,7,Potential Loyalists
C12146,92,1,6.5,2,2,1,5,Lost
C12147,353,1,3.75,1,2,1,4,Lost
C12148,82,1,6.300000000000001,2,2,1,5,Lost
C12149,162,1,3.25,2,2,1,5,Lost
C12150,68,1,168.75,3,2,4,9,Potential Loyalists
C12151,3,1,17.5,4,2,2,8,New Customers
C12152,240,2,15.75,1,4,2,7,Cant Lose Them
C12153,193,2,27.05,2,4,2,8,At Risk
C12154,7,9,820.05,4,4,4,12,Champions
C12155,60,2,29.25,3,4,2,9,Loyal Customers
C12156,361,1,234.0,1,2,4,7,Lost
C12157,42,4,177.65,3,4,4,11,Loyal Customers
C12158,211,1,44.7,1,2,3,6,Lost
C12159,4,1,9.75,4,2,1,7,New Customers
C12160,75,2,112.65,2,4,4,10,At Risk
C12161,54,1,29.5,3,2,2,7,Potential Loyalists
C12162,259,1,9.75,1,2,1,4,Lost
C12163,366,1,6.5,1,2,1,4,Lost
C12164,13,1,22.75,4,2,2,8,New Customers
C12165,21,1,3.25,3,2,1,6,Potential Loyalists
C12166,185,1,6.5,2,2,1,5,Lost
C12167,43,1,3.25,3,2,1,6,Potential Loyalists
C12168,13,2,536.4,4,4,4,12,Champions
C12169,196,1,19.5,2,2,2,6,Lost
C12170,188,1,54.7,2,2,3,7,Lost
C12171,12,2,22.75,4,4,2,10,Loyal Customers
C12172,21,3,180.04999999999998,3,4,4,11,Loyal Customers
C12173,310,1,16.25,1,2,2,5,Lost
C12174,260,1,41.95,1,2,3,6,Lost
C12175,37,3,464.75,3,4,4,11,Loyal Customers
C12176,361,1,9.75,1,2,1,4,Lost
C12177,65,1,16.25,3,2,2,7,Potential Loyalists
C12178,214,1,9.75,1,2,1,4,Lost
C12179,56,1,5.95,3,2,1,6,Potential Loyalists
C12180,261,1,10.5,1,2,2,5,Lost
C12181,346,1,26.0,1,2,2,5,Lost
C12182,59,2,23.0,3,4,2,9,Loyal Customers
C12183,35,1,13.0,3,2,2,7,Potential Loyalists
